当り,1250,1250,7655,接尾辞,名詞性名詞接尾辞,*,*,当り,あたり,*
辺り,1250,1250,7952,接尾辞,名詞性名詞接尾辞,*,*,辺り,あたり,*
おき,1250,1250,9198,接尾辞,名詞性名詞接尾辞,*,*,おき,おき,*
ごと,1250,1250,8949,接尾辞,名詞性名詞接尾辞,*,*,ごと,ごと,*
振り,1250,1250,8054,接尾辞,名詞性名詞接尾辞,*,*,振り,ぶり,*
振,1250,1250,8555,接尾辞,名詞性名詞接尾辞,*,*,振,ぶり,*
ぶり,1250,1250,7973,接尾辞,名詞性名詞接尾辞,*,*,ぶり,ぶり,*
っぷり,1250,1250,9164,接尾辞,名詞性名詞接尾辞,*,*,っぷり,っぷり,*
目,1250,1250,7702,接尾辞,名詞性名詞接尾辞,*,*,目,め,*
め,1250,1250,9024,接尾辞,名詞性名詞接尾辞,*,*,め,め,*
だらけ,1250,1250,9138,接尾辞,名詞性名詞接尾辞,*,*,だらけ,だらけ,*
さなか,1250,1250,9590,接尾辞,名詞性名詞接尾辞,*,*,さなか,さなか,*
かたがた,1250,1250,9145,接尾辞,名詞性名詞接尾辞,*,*,かたがた,かたがた,*
自体,1250,1250,8661,接尾辞,名詞性名詞接尾辞,*,*,自体,じたい,*
じたい,1250,1250,9171,接尾辞,名詞性名詞接尾辞,*,*,じたい,じたい,*
達,1250,1250,9577,接尾辞,名詞性名詞接尾辞,*,*,達,たち,*
たち,1250,1250,8785,接尾辞,名詞性名詞接尾辞,*,*,たち,たち,*
ら,1250,1250,10456,接尾辞,名詞性名詞接尾辞,*,*,ら,ら,*
同士,1250,1250,7885,接尾辞,名詞性名詞接尾辞,*,*,同士,どうし,*
どうし,1250,1250,9138,接尾辞,名詞性名詞接尾辞,*,*,どうし,どうし,*
方,1250,1250,10716,接尾辞,名詞性名詞接尾辞,*,*,方,がた,*
型,1250,1250,7394,接尾辞,名詞性名詞接尾辞,*,*,型,かた,*
形,1250,1250,7010,接尾辞,名詞性名詞接尾辞,*,*,形,かた,*
型,1250,1250,11543,接尾辞,名詞性名詞接尾辞,*,*,型,けい,*
